Timestamp,StartPoint,StartPointName,EndPoint,EndPointName,MinMeasuredTime,MaxMeasuredTime,AvgMeasuredTime,MedianMeasuredTime,SampleCount,AccuracyLevel,ConfidenceLevel
1-May-2015 6:45:00 PM,1,G,2,F,69,96,82,82,15,0,0
1-May-2015 6:50:00 PM,1,G,2,F,75,101,85,84,19,0,0
1-May-2015 6:55:00 PM,1,G,2,F,70,106,81,79,23,0,0
1-May-2015 7:00:00 PM,1,G,2,F,63,99,81,81,27,0,0
1-May-2015 7:05:00 PM,1,G,2,F,67,91,81,81,24,0,0
1-May-2015 7:10:00 PM,1,G,2,F,72,108,84,82,21,0,0
1-May-2015 7:15:00 PM,1,G,2,F,58,99,82,83,16,0,0
1-May-2015 7:20:00 PM,1,G,2,F,73,102,84,82,21,0,0
1-May-2015 7:25:00 PM,1,G,2,F,65,105,83,84,35,0,0
1-May-2015 7:30:00 PM,1,G,2,F,68,91,79,77,16,0,0
1-May-2015 7:35:00 PM,1,G,2,F,71,95,83,82,28,0,0
1-May-2015 7:40:00 PM,1,G,2,F,71,106,84,83,26,0,0
1-May-2015 7:45:00 PM,1,G,2,F,68,97,83,84,15,0,0
1-May-2015 7:50:00 PM,1,G,2,F,67,97,83,83,13,0,0
1-May-2015 7:55:00 PM,1,G,2,F,58,112,86,83,24,0,0
1-May-2015 8:00:00 PM,1,G,2,F,69,104,84,84,24,0,0
1-May-2015 8:05:00 PM,1,G,2,F,64,98,80,80,29,0,0
1-May-2015 8:10:00 PM,1,G,2,F,63,112,84,84,20,0,0
1-May-2015 8:15:00 PM,1,G,2,F,76,93,86,85,15,0,0
1-May-2015 8:20:00 PM,1,G,2,F,70,107,86,87,14,0,0
1-May-2015 8:25:00 PM,1,G,2,F,73,103,85,81,22,0,0
1-May-2015 8:30:00 PM,1,G,2,F,69,184,91,88,21,0,0
1-May-2015 8:35:00 PM,1,G,2,F,76,102,86,84,20,0,0
1-May-2015 8:40:00 PM,1,G,2,F,73,124,91,89,18,0,0
1-May-2015 8:45:00 PM,1,G,2,F,69,102,85,87,25,0,0
1-May-2015 8:50:00 PM,1,G,2,F,69,102,86,90,13,0,0
1-May-2015 8:55:00 PM,1,G,2,F,61,93,79,78,15,0,0
1-May-2015 9:00:00 PM,1,G,2,F,73,105,88,88,23,0,0
1-May-2015 9:05:00 PM,1,G,2,F,63,109,87,83,21,0,0
1-May-2015 9:10:00 PM,1,G,2,F,78,119,94,91,19,0,0
1-May-2015 9:15:00 PM,1,G,2,F,76,100,86,86,18,0,0
1-May-2015 9:20:00 PM,1,G,2,F,72,103,84,83,19,0,0
1-May-2015 9:25:00 PM,1,G,2,F,69,119,94,90,11,0,0
1-May-2015 9:30:00 PM,1,G,2,F,72,106,86,84,23,0,0
1-May-2015 9:35:00 PM,1,G,2,F,72,140,91,87,20,0,0
